nombre,categoria,precio
CREMA PROTECTOR SOLEIL 150ML KERASTASE,Productos de terminacion,0
CREMA RESTAURADORA DE QUERATINA PARA CABELLOS L´OREAL,Productos de terminacion,0
DEFINE Y PROLONGA EL ALISADO 350ML REVLON PROYOU,Productos de terminacion,0
DICIPLINE FLUIDISSIME KERASTASE,Productos de terminacion,0
DOBLE SERUM ESCULTOR BRILLO LIGERESA Y MOVIMIENTO KERASTASE,Productos de terminacion,0
DOBLE SERUM RENOVADOR DE MATERIA PARA LARGOS MUY KERASTASE,Productos de terminacion,0
DOBLE SERUM REPARADOR DE PUNTAS 2X15ML L´OREAL,Productos de terminacion,0
ELIXIR ULTIME CABELLOS CON COLOR 100ML KERASTASE,Productos de terminacion,0
EMULSION D`EYERLY,Productos de terminacion,0
EQ NEW SOOTHING INFUSION 12X13,Productos de terminacion,0
ESCENCIA SUAVIZANTE LUMINISCENTE PARA CABELLOS KERASTASE,Productos de terminacion,0
ESPUMA DE FIJACION LIJERA 300ML WELLA,Productos de terminacion,0
HAIRSPRAY 500ML ALFAPARF MILANO,Productos de terminacion,0
HAIRSPRAY MODULAR 500ML REVLON,Productos de terminacion,0
KER ELIXIR ULTIME ORIGINAL 100ML KERASTASE,Productos de terminacion,0
KER NUT ELIXIR ULTIME CREMA SUBLIMADORA S/E 1,Productos de terminacion,0
KERASTASE AMINEXIL FORCE R 10X6ML,Productos de terminacion,0
KERASTASE CHROMA REFLECT 125ML,Productos de terminacion,0
KERASTASE CIMENT THERMIQUE 125 ML,Productos de terminacion,0
KERASTASE CURE INTENSIVE 10/6 ML,Productos de terminacion,0
KERASTASE DICIPLINE KER THERMIQUE 150ML,Productos de terminacion,0
KERASTASE FISIO DOSE BOOSTER CERAMIDAS 15 ML,Productos de terminacion,0
KERASTASE IRIS ROYAL TOUCHE PERFCTION 40ML,Productos de terminacion,0
KERASTASE LAIT APRESS SOLEIL 150 ML,Productos de terminacion,0
KERASTASE LIPO RECHARGE 10 *6 ML,Productos de terminacion,0
KERASTASE NECTAR THERMIQUE 150 ML,Productos de terminacion,0
KIT KERASTASE,Productos de terminacion,0
KIT KERASTASE,Productos de terminacion,0
KIT KERASTASE,Productos de terminacion,0
LECHE RECONSTRUCTORA TERMO-ACTIVADSA P/ CABELLO KERASTASE,Productos de terminacion,0
LECHE TERMOACTIVA. ALISADO PERFECTO 150ML HOT STYLE L´OREAL,Productos de terminacion,0
LILA (BLA BLA) 200 ML TIGI,Productos de terminacion,0
LISS CONTROL 50 ML L´OREAL,Productos de terminacion,0
LOREAL ABSOLUT REPAIR TTO. TERMO REPARADOR 150ML,Productos de terminacion,0
LOREAL AMPOLLA ABSOLUT REPAIR CELLULAR POWERCELL 30,Productos de terminacion,0
LOREAL AMPOLLO LISS UNLIMITED POST SH PROTEC OIL,Productos de terminacion,0
LOREAL FORCE VECTOR 200 ML,Productos de terminacion,0
LOREAL LISS ULTIME 125 ML L´OREAL,Productos de terminacion,0
LOREAL LISS ULTIME 150ML L´OREAL,Productos de terminacion,0
LOREAL LISS ULTIME REFLEXION 50 ML L´OREAL,Productos de terminacion,0
LOREAL MYTHIC OIL 125 ML,Productos de terminacion,0
LOREAL SERUM LISS UNLIMITE 30 ML,Productos de terminacion,0
LOREAL SHINE CURL 200 ML L´OREAL,Productos de terminacion,0
LP SE SH INFORCER B6 + BIOTIN 1500ML,Productos de terminacion,0
LP SE SH INFORCER B6 + BIOTIN 300ML,Productos de terminacion,0
LP SE SH INFORCER B6 + BIOTIN 500ML,Productos de terminacion,0
LP SE SH INFORCER B6 + BIOTIN SOIND ACOND 200ML,Productos de terminacion,0
LP SE SH INFORCER B6 + BIOTIN SOIND ACOND 750ML,Productos de terminacion,0
LP SE SH INFORCER B6 + BIOTIN SOIND MASQUE 250ML,Productos de terminacion,0
LP SE SH INFORCER B6 + BIOTIN SOIND MASQUE 500ML,Productos de terminacion,0
LP SMARTBOND L´OREAL,Productos de terminacion,0
MAGISTRAL SOIN N3 PROTOCOLE SERUM BOOST KERASTASE,Productos de terminacion,0
MAJIREL MIX BOOST FROID AZUL 50ML,Productos de terminacion,0
MAJIREL MIX BOOST FROID VERDE 50ML,Productos de terminacion,0
MAJIREL MIX BOOST FROID VIOLETA 50ML,Productos de terminacion,0
MASCARILLA DE BRILLO CABELLOS CON MECHAS 200ML L´OREAL,Productos de terminacion,0
MILK 125ML L´OREAL,Productos de terminacion,0
MYTHIC OIL ACEITE NUTRITIVO OIL 100ML L´OREAL,Productos de terminacion,0
NUTRICION CAPILAR PLUS 125ML SILKEY PROFESIONAL,Productos de terminacion,0
OLEO CAPILAR 16ML ALFAPARF MILANO,Productos de terminacion,0
OLEO COMPLEX DORADO 125 ML KERASTASE,Productos de terminacion,0
OLEO COMPLEX VERDE 125ML KERASTASE,Productos de terminacion,0
OLEO COMPLEXE ROSA 125ML KERASTASE,Productos de terminacion,0
ONE REVLON,Productos de terminacion,0
ONE ROJO 150 ML,Productos de terminacion,0
ONE UNIQ COCONUT 150 ML,Productos de terminacion,0
ORO FLUIDO ELIXIR 100ML,Productos de terminacion,0
PROTECTOR UV Y EXTRA BRILLANTE 30ML ALFAPARF MILANO,Productos de terminacion,0
PROYOU VOLUME HAIR SPRAY 500ML,Productos de terminacion,0
PROYOU VOLUME HAIR SPRAY 500ML REVLON,Productos de terminacion,0
REVLON TERMINACION PROYOU ACTIVADOR DE RISOS 350ML,Productos de terminacion,0
RO COLORMESTIQUE,Productos de terminacion,0
ROLL ON CALMANTE INSTANTANEO 20ML REVLON,Productos de terminacion,0
RP COLORMESTIQUE 9,Productos de terminacion,0
SCHWARZKOPF TAFT ULTRA SHINE HAIR LACQUET 250 ML,Productos de terminacion,0
SCHWARZKOPF TONICO SEBORIN 400 ML,Productos de terminacion,0
SERUM ACTIVO PUNTAS MUY ESTROPEADAS 150ML L´OREAL,Productos de terminacion,0
SERUM GLOSS DICIPLINANTE CABELLOS CON MECHAS 50ML L´OREAL,Productos de terminacion,0
SERUM PARA BRILLO 30ML ALFAPARF MILANO,Productos de terminacion,0
SERUM RECONSTRUCTOR 50ML L´OREAL,Productos de terminacion,0
SERUM TRATANTE PUNTAS MUY DANADAS 50 ML L´OREAL,Productos de terminacion,0
SILKEY GEL LIQUIDO ALISADOR MUCIZE 200ML,Productos de terminacion,0
SPRAY DE ACABADO P/ EL CABELLO 300ML WELLA,Productos de terminacion,0
SPRAY FIJACION FUERTE 500ML REVLON,Productos de terminacion,0
SPRAY SUPER FUERTE 250ML SCHWARZKOPF,Productos de terminacion,0
SPRAY SUPER FUERTE CON BRILLO 250ML SCHWARZKOPF,Productos de terminacion,0
SPRAY ULTRA FUERTE 250ML SCHWARZKOPF,Productos de terminacion,0
SUERO ILUMINADOR 30ML ALFAPARF MILANO,Productos de terminacion,0
SUERO PARA BRILLO 50ML ALFAPARF MILANO,Productos de terminacion,0
TAFT ULTRA GLANZ HAIR SPRAY 250 ML,Productos de terminacion,0
TERMINACION TIGI MANIPULADOR 57 ML,Productos de terminacion,0
THERMO-SHINE 150ML KERASTASE,Productos de terminacion,0
TIGI CURL ROCK 250 ML,Productos de terminacion,0
TIGI EGO BOOST 200 ML,Productos de terminacion,0
TIGI FIRM HOLA HAIRS SPRAY 300 ML,Productos de terminacion,0
TIGI HARD HOLA HAIR SPRAY 400 ML,Productos de terminacion,0
TIGI LIGHT WEGHT MOUSSE 200 ML,Productos de terminacion,0
TIGI MANIPULADOR,Productos de terminacion,0
TIGI SOME LIKE IT HOT 100ML,Productos de terminacion,0
TIGI SPRAY FIJADOR EXTRAFUERTE HARD HEAD,Productos de terminacion,0
TIGI SPRITE Y SHINE 200 ML,Productos de terminacion,0
TIGI SUPERFICIAL 100 ML,Productos de terminacion,0
TIGI THICKENING CREAM 100 ML,Productos de terminacion,0
TRATAMIENTO ALISANTE LUMINOSIDAD PARA CABELLOS L´OREAL,Productos de terminacion,0
TRATAMIENTO ANTI CAIDA NUTRI ENERGETICO 125ML KERASTASE,Productos de terminacion,0
TRATAMIENTO ANTICAIDA DEL CABELLO 42X6 REVLON,Productos de terminacion,0
TRATAMIENTO CAPILAR ONE 150ML REVLON,Productos de terminacion,0
TRATAMIENTO CAPILAR ONE COCONUT 150ML REVLON,Productos de terminacion,0
TRATAMIENTO DE ALISADO DICIPLINANTE 125ML KERASTASE,Productos de terminacion,0
TRATAMIENTO DE AMPLIFICADOR DE BRILLO PARA CABELLOS KERASTASE,Productos de terminacion,0
TRATAMIENTO DE NOCHE SUAVIZANTE EFECTO REGENERANTE KERASTASE,Productos de terminacion,0
TRATAMIENTO DIARIO RECONSTITUYENTE PARA CABELLOS KERASTASE,Productos de terminacion,0
TRATAMIENTO NUTRITIVO-TERMO PROTECTOR 150ML KERASTASE,Productos de terminacion,0
TRATAMIENTO TERMO-REPARADOR CABELLOS MUY L´OREAL,Productos de terminacion,0
TRATAMIENTO TERMOACTIVO FORTIFICANTE ANTIQUIEBRA L´OREAL,Productos de terminacion,0
TRATAMIENTO UNIDOSIS RECONSTRUCCION INSTANTANEA L´OREAL,Productos de terminacion,0
VITAMINO COLOR 150X 10 KERASTASE,Productos de terminacion,0
VOLUME AMPLIFIER MOUSSE 300ML,Productos de terminacion,0
CARETAS DE PROTECCION,Servicios Especiales,0
KER BOTANICA FUNDAMENTAL CONDITIONE KERASTASE,Servicios Especiales,0
SERVICIOS VARIOS OTROS,Servicios Especiales,0
ALISADO FLEQUILLO COMPLETO,Servicios de Peluquería,0
ALISADO PELO EXTRA LARGO,Servicios de Peluquería,0
ALISADO PELO LARGO,Servicios de Peluquería,0
ALISADO PELO MEDIANO,Servicios de Peluquería,0
APLI AMP LOREAL L´OREAL,Servicios de Peluquería,0
APLICACION DE AMPOLLA CAPUCHINI,Servicios de Peluquería,0
APLICACION DE AMPOLLA CON SU PRODUCTO,Servicios de Peluquería,0
APLICACION DE AMPOLLA KERASTASE,Servicios de Peluquería,0
APLICACION DE AMPOLLA PROPOLEO,Servicios de Peluquería,0
APLICACION DE AMPOLLA SEMI DI LINO,Servicios de Peluquería,0
APLICACION DE PESTANA,Servicios de Peluquería,0
BANHO DE CREMA KERASTASE,Servicios de Peluquería,0
BANHO DE CREMA LOREAL,Servicios de Peluquería,0
BANHO DE CREMA OTROS PRODUCTOS,Servicios de Peluquería,0
BRUSHING PELO CORTO,Servicios de Peluquería,0
BRUSHING PELO LARGO,Servicios de Peluquería,0
CAFE,Servicios de Peluquería,0
CORTE,Servicios de Peluquería,0
CORTE 1/2,Servicios de Peluquería,0
DECOLORACION ABDOMEN BRAZO Y ROSTRO,Servicios de Peluquería,0
DECOLORACION DE BOZO,Servicios de Peluquería,0
DECOLORACION DE BRAZO,Servicios de Peluquería,0
DECOLORACION DE ROSTRO,Servicios de Peluquería,0
DEPILACION DE BOZO Y/O BIGOTE,Servicios de Peluquería,0
DEPILACION DE CEJA,Servicios de Peluquería,0
DEPILACION DE ENTREPIERNA,Servicios de Peluquería,0
DEPILACION DE PIERNAS COMPLETAS,Servicios de Peluquería,0
DEPILACION MEDIA PIERNA,Servicios de Peluquería,0
DIBUJO EN UNAS,Servicios de Peluquería,0
EXFOLIACION,Servicios de Peluquería,0
EXTRACCION DE SHELLAC,Servicios de Peluquería,0
GALLETITAS,Servicios de Peluquería,0
LAVADO,Servicios de Peluquería,0
LAVADO CON KERASTASE,Servicios de Peluquería,0
LAVADO CON KERASTASE ACONDICIONADOR,Servicios de Peluquería,0
LAVADO CON KERASTASE SHAMPOO,Servicios de Peluquería,0
LAVADO CON LOREAL,Servicios de Peluquería,0
LAVADO CON LOREAL ACONDICIONADOR,Servicios de Peluquería,0
LAVADO CON LOREAL SHAMPOO,Servicios de Peluquería,0
LAVADO CON REVLON,Servicios de Peluquería,0
LAVADO CON TIGI,Servicios de Peluquería,0
LAVADO CON WELLA,Servicios de Peluquería,0
LAVADO SIN SAL,Servicios de Peluquería,0
MANOS,Servicios de Peluquería,0
MAQUILLAJE,Servicios de Peluquería,0
MASCARA,Servicios de Peluquería,0
MEDIO MAQUILLAJE,Servicios de Peluquería,0
ONDAS AL AGUA,Servicios de Peluquería,0
PASHMINA,Servicios de Peluquería,0
PEINADO,Servicios de Peluquería,0
PERMANENTE DE PESTANA,Servicios de Peluquería,0
PERMANENTE DE RULOS,Servicios de Peluquería,0
PESTANA,Servicios de Peluquería,0
PIES,Servicios de Peluquería,0
PINTURA DE MANOS,Servicios de Peluquería,0
PINTURA DE PIES,Servicios de Peluquería,0
PLANCHITA,Servicios de Peluquería,0
PROTECTOR PARA COLOR,Servicios de Peluquería,0
PROTECTOR PARA PERMANENTE,Servicios de Peluquería,0
PULIDO,Servicios de Peluquería,0
REFLEJOS COPA CABANA,Servicios de Peluquería,0
REFLEJOS MAYOR CANTIDAD,Servicios de Peluquería,0
REFLEJOS MENOR CANTIDAD,Servicios de Peluquería,0
RETOQUE DE ESMALTE,Servicios de Peluquería,0
RETOQUE DE PEINADO,Servicios de Peluquería,0
RULOS CON TIJERAS,Servicios de Peluquería,0
SECADO,Servicios de Peluquería,0
SERVIS DE UNAS ACRILICAS,Servicios de Peluquería,0
SERVIS DE UNAS CON ACRIGEL,Servicios de Peluquería,0
SERVIS DE UNAS EN ACRIGEL + PRANCESITA,Servicios de Peluquería,0
SERVIS DE UNAS EN GEL,Servicios de Peluquería,0
SERVIS DE UNAS EN GEL + FRANCESITA,Servicios de Peluquería,0
SHELLACK,Servicios de Peluquería,0
SHOCK DE KERATINA,Servicios de Peluquería,0
SPA DE PIES,Servicios de Peluquería,0
TINTURA CON INOA,Servicios de Peluquería,0
TINTURA CON SU PRODUCTO,Servicios de Peluquería,0
TINTURA DE CEJAS,Servicios de Peluquería,0
TINTURA DE CORONA,Servicios de Peluquería,0
TINTURA PELO CORTO,Servicios de Peluquería,0
TINTURA PELO LARGO,Servicios de Peluquería,0
TINTURA PELO MEDIANO,Servicios de Peluquería,0
TRATAMIENTO TANINO THERAPY SALVATORE,Servicios de Peluquería,0
UNAS ACRIGEL,Servicios de Peluquería,0
UNAS ACRILICAS,Servicios de Peluquería,0
UNAS CON GEL,Servicios de Peluquería,0
UNAS CON GEL + FRANCESITA,Servicios de Peluquería,0
ZAPATILLA,Servicios de Peluquería,0
ACEITE PROTECTOR PARA CABELLOS REVELDES 15X12ML L´OREAL,Tratamientos,0
AMPOLLA CONCENTRE FUSIO DOSE KERASTASE,Tratamientos,0
AMPOLLA ENERGY BOOSTERM SERUM 6X8ML ALFAPARF MILANO,Tratamientos,0
AMPOLLA P/ CABELLO SENSIBILIZADO 15X15ML L´OREAL,Tratamientos,0
BALSAMO RECONSTRUCTOS INSTANTANEO 500ML L´OREAL,Tratamientos,0
BALSAMO REPARADOR CELULAR CABELLOS MUY ESTROPEADOS L´OREAL,Tratamientos,0
BALSAMO RESTAURADOR DE QUERATINA PARA CABELLOS L´OREAL,Tratamientos,0
BOOSTER BRILLANCE LOCION CAPILAR KERASTASE,Tratamientos,0
BOOSTER P/ COLOR 15X0.13 KERASTASE,Tratamientos,0
BOOSTER P/ DAR FUERZA 15X0.4ML KERASTASE,Tratamientos,0
BOOSTER P/ DAR VOLUMEN 15X0.4ML KERASTASE,Tratamientos,0
CONCENTRE PIXELIST-ROSA 15X12ML KERASTASE,Tratamientos,0
CONSENTRE OLEO-FUSION NARANJA 15X0.4FL KERASTASE,Tratamientos,0
CONSENTRE SUBSTANTIF-LILA 15X12ML KERASTASE,Tratamientos,0
CONSENTRE VITA-CIMENT-VERDE 15X12ML KERASTASE,Tratamientos,0
DENSIFIQUE AMPOLLA CAPILAR 30X6ML KERASTASE,Tratamientos,0
DENSIFIQUE MASCARA RECOV. SISTEMOX 250ML KERASTASE,Tratamientos,0
DENSIFIQUE MASCARA RECOV. SISTEMOX 500ML KERASTASE,Tratamientos,0
DISCIPLINE MASKERATINE 200ML KERASTASE,Tratamientos,0
FLUIDO HIDRATANTE 12X13ML DIFIABA,Tratamientos,0
KER DICIPLINE KERASTASE,Tratamientos,0
KER MASQUE MAQUISTENSE GRUESOS 200 ML,Tratamientos,0
KER NUT AMPOLLA CONCENTRE 10*12ML KERASTASE,Tratamientos,0
KERASTASE AGE RECHARGE 200 ML,Tratamientos,0
KERASTASE ELEXIR ULTIME 200 ML,Tratamientos,0
KERASTASE MAQUISTANCE 200 ML,Tratamientos,0
KERASTASE MASQUE CRHOMA RICHE 1000 ML,Tratamientos,0
KERASTASE MASQUE FORCE ARCHITEC,Tratamientos,0
KERASTASE MASQUE FORCE ARCHITECTE 200ML,Tratamientos,0
KERASTASE OLEO RELAX 200 ML,Tratamientos,0
KERASTASE OLEO RELAX 200 ML,Tratamientos,0
KERASTASE OLEO RELAX SLIM 200 ML,Tratamientos,0
LISS UNLIMITED 200ML KERASTASE,Tratamientos,0
LOCION REVITALIZADORA 12X15ML-ROSA ALFAPARF MILANO,Tratamientos,0
LOREAL ABSOLUT REPAIR 200 ML,Tratamientos,0
LOREAL LISS ULTIME 200 ML,Tratamientos,0
LOREAL LP MYTHIC OIL MASQUE 200 ML L´OREAL,Tratamientos,0
LOREAL MASCARA FORCE VECTOR 200ML L´OREAL,Tratamientos,0
LOREAL MASCARA LISS UNLIMITED 500 ML,Tratamientos,0
LOREAL MASCARA VITAMINO COLOR 200ML,Tratamientos,0
LOREAL MYTHIC OIL MASQUE 200 ML,Tratamientos,0
LP MYTHIC OIL MASQUE 500ML,Tratamientos,0
MASCARA ABSOLUT REPAIR 500 ML,Tratamientos,0
MASCARA DE NUTRICION EXEPCIONAL 500ML KERASTASE,Tratamientos,0
MASCARA DE NUTRICION EXEPCIONAL 500ML KERASTASE,Tratamientos,0
MASCARA P/ CABELLOS CON REFLEJOS SENSIBILIZADOS 500ML L´OREAL,Tratamientos,0
MASCARA REAFIRMANTE PARA CABELLOS CON PERDIDA DE KERASTASE,Tratamientos,0
MASCARA RECONTRUCTORA INSTANTANEA 200ML L´OREAL,Tratamientos,0
MASCARILLA CATAPLASMA SUBLIMADORA CON OLEO-COMPLEX KERASTASE,Tratamientos,0
MASCARILLA DE ALTA NUTRICION 500ML KERASTASE,Tratamientos,0
MASCARILLA DE ALTA NUTRICION TERMO-ACTIVADA 200ML KERASTASE,Tratamientos,0
MASCARILLA FLEXIBILIZANTE PARA CABELLOS SECOS Y MUY KERASTASE,Tratamientos,0
MASCARILLA GEL-FIJADORA DE COLOR 200ML L´OREAL,Tratamientos,0
MASCARILLA INTENSA PARA CABELLOS GRUESOS 200ML KERASTASE,Tratamientos,0
MASCARILLA INTENSIFICADORA DE BRILLO PARA CABELLOS KERASTASE,Tratamientos,0
MASCARILLA PERFECCIONADORA MULTI-LUMINOSIDAD 200ML KERASTASE,Tratamientos,0
MASCARILLA PERFECCIONADORA MULTI-LUMINOSIDAD 500ML KERASTASE,Tratamientos,0
MASCARILLA REDUCTORA DE VOLUMEN 200ML KERASTASE,Tratamientos,0
MASCARILLA REGENERADORA P/ CUERO CABELLUDO Y KERASTASE,Tratamientos,0
MASCARILLA REGENERADORA RECONSTRUCTORA 200ML KERASTASE,Tratamientos,0
MASCARILLA SUAVIZANTE PARA CABELLOS REBELDES 200ML L´OREAL,Tratamientos,0
MASQUE FORCE ARCHITECTE 500ML KERASTASE,Tratamientos,0
MASQUINTENSE FINS-FINE,Tratamientos,0
MYTHIC OIL MASQUE P/ CABELLOS GRUESOS,Tratamientos,0
NUTRIFIER MASQUE 500ML,Tratamientos,0
OLEO CAPILAR LENITIVO 12X0.50 ALFAPARF MILANO,Tratamientos,0
PARA CABELLOS COLOREADOS 25MON REVLON,Tratamientos,0
PARA CABELLOS COLOREADOS RUBIOS 25MON REVLON,Tratamientos,0
PURIFICANTE DEL CUERO CABELLUDO 15X12ML L´OREAL,Tratamientos,0
RE-SUBSTANCE 30X0.68 KERASTASE,Tratamientos,0
REPARADOR CAPILAR 12X15ML AZUL ALFAPARF MILANO,Tratamientos,0
RVLON COLOR SIBLIME 200 ML,Tratamientos,0
THERAPISTE MASQUE 500ML KERASTASE,Tratamientos,0
TRATAMIENTO ANTI-SEBORREICO 12AMP REVLON,Tratamientos,0
TRATAMIENTO CON ACLARADO 200ML KERASTASE,Tratamientos,0
TRATAMIENTO CONCENTRADO DE FUERZA CAPILAR 30X10ML L´OREAL,Tratamientos,0
TRATAMIENTO PRE-COLORACION 15X15ML L´OREAL,Tratamientos,0
TRATAMIENTO PRE-SHAMPOO UNIDOSIS CON ACLARADO L´OREAL,Tratamientos,0
TRATAMIENTO PROTECTOR COLOR 200ML REVLON,Tratamientos,0
TRATAMIENTO RECONSTITUYENTE PROFUNDO ANTI FOTO- KERASTASE,Tratamientos,0
TRATAMIENTO SIN ACLARADO 200ML (MARRON) KERASTASE,Tratamientos,0
TRATAMIENTO SUAVIZANTE LUMUNISCENTE P/ CABELLOS KERASTASE,Tratamientos,0
TRATAMIENTO SUAVIZANTE PARA CABELLOS COLOREADOS KERASTASE,Tratamientos,0
TRATAMIENTO SUBLIMADOR DEL COLOR REVLON,Tratamientos,0
TRATAMIENTO UNIDOSIS CON ACLARADO CABELLOS CON L´OREAL,Tratamientos,0
TRATAMIENTO UNIDOSIS CON ACLARADO CABELLOS MUY L´OREAL,Tratamientos,0
TRATAMIENTO UNIDOSIS P/ CABELLOS COLOREADOS 30X10ML L´OREAL,Tratamientos,0
UNOQONE HAIR TREATMENT 150ML REVLON,Tratamientos,0
VOLUMEN CONTROL 15 TUBOS DE 20ML + 15 FRASCOS DE 6ML KERASTASE,Tratamientos,0